#MCPC Serial Number:9
#firmware=5.20
#mfgdate=16/6/2
#smpslop=285 
#smpoffs=411 
#satslop=292 
#satoffs=405 
#cal_tmp=22.9 
#coincid=3350 
#cs_diff=25.0
#prsslop=317 
#prsoffs=135 
#anlgcal=128
#
#YY/MM/DD	HR:MN:SC	aveconc	concent	rawconc	cnt_sec	condtmp	satttmp	satbtmp	optctmp	inlttmp	smpflow	satflow	pressur	condpwr	sattpwr	satbpwr	optcpwr	satfpwr	fillcnt	err_num
17/12/08	11:04:24	9020.60	10303.00	9997.00	61593	20.1	45.2	45.3	30.3	25.9	369	372	987	248	26	0	0	45	6513	256
17/12/08	11:04:25	9594.10	13505.00	12983.00	80279	20.1	45.1	45.3	30.3	25.9	370	371	988	248	53	0	0	45	6515	256
17/12/08	11:04:26	10665.70	15062.00	14415.00	88989	20.1	45.1	45.2	30.2	26.0	369	371	987	248	53	27	29	45	6518	256
17/12/08	11:04:27	11827.50	14207.00	13630.00	84153	20.1	45.1	45.2	30.3	25.9	370	370	988	248	53	27	0	45	6520	256
17/12/08	11:04:28	12752.10	12595.00	12140.00	74982	20.1	45.2	45.2	30.3	25.9	370	371	988	248	26	27	0	45	6522	256
17/12/08	11:04:29	13243.50	11394.00	11021.00	67979	20.1	45.2	45.2	30.3	25.9	370	371	988	248	26	27	0	45	6524	256
17/12/08	11:04:30	13087.70	10856.00	10516.00	64974	20.1	45.2	45.2	30.3	25.9	370	371	988	248	26	27	0	45	6526	256
17/12/08	11:04:31	12373.20	10566.00	10244.00	63229	20.1	45.2	45.2	30.3	25.9	369	371	988	248	26	27	0	45	6528	256
17/12/08	11:04:32	11549.10	10462.00	10146.00	62490	20.1	45.2	45.2	30.3	25.9	369	372	988	248	26	27	0	45	6530	256
17/12/08	11:04:33	10989.20	10741.00	10409.00	63945	20.1	45.2	45.2	30.3	25.9	368	373	988	248	26	27	0	45	6532	256
17/12/08	11:04:34	11096.10	14317.00	13732.00	84358	20.1	45.2	45.2	30.3	26.0	368	373	988	248	26	27	0	45	6534	256
17/12/08	11:04:35	11960.10	16573.00	15793.00	96938	20.1	45.1	45.2	30.4	26.0	368	372	988	248	53	27	0	45	6536	256
17/12/08	11:04:36	13089.90	16147.00	15405.00	94654	20.1	45.1	45.2	30.3	26.0	368	372	988	248	53	27	0	45	6538	256
17/12/08	11:04:37	13966.80	13650.00	13117.00	80595	20.1	45.1	45.2	30.3	26.0	368	372	987	248	53	27	0	45	6540	256
17/12/08	11:04:38	14380.60	11691.00	11298.00	69484	20.1	45.2	45.2	30.3	26.0	369	372	988	248	26	27	0	45	6542	256
17/12/08	11:04:39	14083.80	10399.00	10087.00	62076	20.1	45.2	45.2	30.3	26.0	369	372	987	248	26	27	0	45	6544	256
17/12/08	11:04:40	13008.60	9739.00	9465.00	58272	20.1	45.2	45.2	30.3	26.0	369	371	987	248	26	27	0	45	6546	256
17/12/08	11:04:41	11645.10	9346.00	9093.00	56053	20.1	45.2	45.2	30.3	26.0	370	371	987	248	26	27	0	45	6548	256
17/12/08	11:04:42	10524.20	9242.00	8995.00	55457	20.1	45.2	45.2	30.3	26.0	369	371	987	248	26	27	0	45	6550	256
17/12/08	11:04:43	9828.10	9138.00	8896.00	54876	20.2	45.2	45.2	30.3	26.0	370	371	987	249	53	54	29	45	6552	256
17/12/08	11:04:44	9440.70	9078.00	8839.00	54497	20.2	45.2	45.2	30.3	26.0	369	371	987	249	53	54	29	45	6554	256
17/12/08	11:04:45	9232.70	8980.00	8745.00	53935	20.1	45.2	45.2	30.3	26.0	370	371	987	249	26	27	0	45	6556	256
17/12/08	11:04:46	9109.00	8868.00	8640.00	53319	20.1	45.2	45.2	30.2	26.0	370	371	988	249	26	27	29	45	6558	256
17/12/08	11:04:47	9015.30	8783.00	8560.00	52816	20.1	45.2	45.2	30.2	26.0	370	371	987	249	26	27	29	45	6560	256
17/12/08	11:04:48	8937.20	8816.00	8591.00	53025	20.1	45.2	45.2	30.3	26.0	370	371	987	249	26	27	0	45	6562	256
17/12/08	11:04:49	8875.80	8786.00	8563.00	52844	20.1	45.2	45.3	30.2	26.0	370	371	987	249	26	0	29	45	6564	256
17/12/08	11:04:50	8823.70	8751.00	8529.00	52608	20.1	45.2	45.3	30.2	26.0	369	372	987	249	26	0	29	45	6566	256
17/12/08	11:04:51	8799.20	8852.00	8625.00	53124	20.0	45.1	45.3	30.2	26.0	369	372	987	249	26	0	0	45	6568	256
17/12/08	11:04:52	8794.90	8756.00	8534.00	52589	20.0	45.1	45.3	30.2	26.0	369	372	987	249	26	0	0	45	6570	256
17/12/08	11:04:53	8781.90	8713.00	8493.00	52310	20.0	45.1	45.3	30.2	26.0	369	372	987	249	26	0	0	45	6572	256
17/12/08	11:04:54	8765.80	8728.00	8507.00	52447	20.0	45.1	45.3	30.2	26.0	370	372	987	249	26	0	0	45	6574	256
17/12/08	11:04:55	8765.70	8808.00	8583.00	52932	20.0	45.1	45.3	30.3	26.0	369	372	987	249	26	0	0	45	6576	256
17/12/08	11:04:56	8757.30	8711.00	8490.00	52345	20.0	45.1	45.2	30.2	26.0	369	372	987	249	26	0	0	45	6578	256
17/12/08	11:04:57	8750.10	8825.00	8599.00	53032	20.0	45.1	45.2	30.2	26.0	370	371	987	249	26	0	0	45	6580	256
17/12/08	11:04:58	8766.00	8803.00	8578.00	52944	20.0	45.1	45.2	30.2	26.1	370	371	987	249	26	0	0	45	6582	256
17/12/08	11:04:59	8790.70	8885.00	8656.00	53507	20.0	45.1	45.2	30.3	26.1	370	372	987	249	26	0	0	45	6584	256
17/12/08	11:05:00	8820.20	8946.00	8714.00	53822	20.0	45.1	45.2	30.3	26.1	370	371	987	249	26	0	0	45	6586	256
17/12/08	11:05:01	8854.20	8913.00	8682.00	53652	20.0	45.1	45.2	30.2	26.1	370	371	987	249	26	0	0	45	6588	256
17/12/08	11:05:02	8870.50	8786.00	8562.00	52910	20.0	45.1	45.2	30.2	26.1	370	372	987	249	26	0	0	45	6590	256
17/12/08	11:05:04	8861.80	8755.00	8533.00	52726	19.9	45.1	45.2	30.2	26.1	370	372	987	249	0	0	0	45	6592	256
17/12/08	11:05:05	8842.70	8742.00	8520.00	52622	19.9	45.1	45.2	30.2	26.1	370	372	987	249	0	0	0	45	6594	256
17/12/08	11:05:06	8809.90	8761.00	8538.00	52752	19.9	45.0	45.1	30.2	26.1	370	372	987	249	26	0	0	45	6596	256
17/12/08	11:05:07	8778.50	8784.00	8559.00	52933	19.9	45.0	45.1	30.2	26.1	370	372	987	249	26	0	0	45	6598	256
17/12/08	11:05:08	8765.50	8785.00	8561.00	52896	19.9	45.0	45.1	30.2	26.1	370	372	987	249	26	0	0	45	6600	256
17/12/08	11:05:09	8771.10	8812.00	8587.00	53054	19.9	45.0	45.1	30.2	26.1	370	372	987	249	26	0	0	45	6602	256
17/12/08	11:05:10	8775.30	8727.00	8505.00	52617	19.9	45.0	45.1	30.2	26.1	371	371	987	249	26	0	0	45	6604	256
17/12/08	11:05:11	8780.90	8832.00	8607.00	53209	19.9	45.0	45.1	30.2	26.1	370	372	987	249	26	0	0	45	6606	256
17/12/08	11:05:12	8783.00	8734.00	8512.00	52625	19.9	45.0	45.1	30.2	26.1	370	372	987	249	26	0	0	45	6608	256
17/12/08	11:05:13	8770.70	8712.00	8492.00	52527	19.9	45.0	45.1	30.2	26.1	370	372	987	249	26	0	0	45	6610	256
17/12/08	11:05:14	8759.60	8774.00	8551.00	52873	19.9	45.0	45.0	30.2	26.1	370	371	987	249	26	27	0	45	6612	256
17/12/08	11:05:15	8759.70	8766.00	8543.00	52817	19.9	44.9	45.0	30.2	26.1	371	372	987	249	53	27	0	45	6614	256
17/12/08	11:05:16	8759.60	8779.00	8556.00	52886	19.9	44.9	45.0	30.2	26.1	370	371	987	249	53	27	0	45	6616	256
17/12/08	11:05:17	8763.80	8804.00	8579.00	52987	19.9	44.9	45.0	30.2	26.1	370	372	987	249	53	27	0	45	6618	256
17/12/08	11:05:18	8766.00	8734.00	8513.00	52553	19.9	45.0	45.0	30.2	26.1	370	371	987	249	26	27	0	45	6620	256
17/12/08	11:05:19	8768.20	8754.00	8532.00	52745	19.9	45.0	45.0	30.2	26.1	370	372	987	249	26	27	0	45	6622	256
17/12/08	11:05:20	8764.20	8750.00	8528.00	52714	19.9	45.0	45.0	30.2	26.1	370	371	988	249	26	27	0	45	6624	256
17/12/08	11:05:21	8755.60	8736.00	8514.00	52603	19.9	45.0	45.0	30.2	26.1	370	372	987	249	26	27	0	45	6626	256
17/12/08	11:05:22	8751.60	8784.00	8560.00	52847	19.9	45.0	45.0	30.1	26.1	370	372	987	249	26	27	0	45	6628	256
17/12/08	11:05:23	8755.00	8751.00	8529.00	52703	19.9	45.0	45.0	30.1	26.1	370	371	987	249	26	27	0	45	6630	256
17/12/08	11:05:24	8744.00	8699.00	8479.00	52389	19.9	44.9	45.0	30.1	26.1	370	371	987	249	53	27	0	45	6632	256
17/12/08	11:05:25	8732.80	8694.00	8475.00	52343	19.9	44.9	45.0	30.1	26.1	370	371	987	249	53	27	0	45	6634	256
17/12/08	11:05:26	8734.40	8744.00	8522.00	52615	19.9	45.0	45.0	30.1	26.1	370	371	987	249	26	27	0	45	6636	256
17/12/08	11:05:27	8730.00	8762.00	8539.00	52784	19.9	45.0	45.0	30.1	26.1	370	371	987	249	26	27	0	45	6638	256
17/12/08	11:05:28	8746.60	8834.00	8608.00	53165	19.9	45.0	45.0	30.1	26.1	370	372	987	249	26	27	0	45	6640	256
17/12/08	11:05:29	8762.40	8778.00	8555.00	52840	19.9	45.0	45.0	30.1	26.2	370	371	987	249	26	27	0	45	6642	256
17/12/08	11:05:30	8758.00	8672.00	8454.00	52140	19.9	45.0	45.0	30.1	26.2	369	371	987	249	26	27	0	45	6644	256
17/12/08	11:05:31	8727.40	8591.00	8377.00	51687	19.9	45.0	45.0	30.1	26.2	370	371	987	249	26	27	0	45	6646	256
17/12/08	11:05:32	8714.20	8696.00	8476.00	52362	19.9	45.0	45.0	30.1	26.2	370	371	987	249	26	27	0	45	6648	256
17/12/08	11:05:33	8684.40	8685.00	8465.00	52311	19.9	45.0	45.0	30.1	26.2	370	371	987	249	26	27	0	45	6650	256
17/12/08	11:05:34	8667.40	8693.00	8473.00	52359	19.9	44.9	45.0	30.1	26.2	371	371	987	249	53	27	0	45	6653	256
17/12/08	11:05:35	8652.40	8597.00	8383.00	51877	19.9	45.0	45.0	30.1	26.2	371	371	988	249	26	27	0	45	6655	256
17/12/08	11:05:36	8642.20	8540.00	8328.00	51548	19.9	45.0	45.0	30.1	26.2	371	371	988	249	26	27	0	45	6657	256
17/12/08	11:05:37	8608.20	8526.00	8315.00	51430	19.9	45.0	45.0	30.1	26.2	371	370	987	249	26	27	0	45	6659	256
17/12/08	11:05:38	8544.20	8365.00	8162.00	50528	19.9	45.0	45.0	30.1	26.1	371	371	987	249	26	27	0	45	6661	256
17/12/08	11:05:39	8499.20	8468.00	8260.00	51165	19.9	45.0	45.0	30.1	26.2	371	371	988	249	26	27	0	45	6663	256
17/12/08	11:05:40	8483.80	8520.00	8309.00	51388	19.9	45.0	45.0	30.1	26.2	370	371	987	249	26	27	0	45	6665	256
17/12/08	11:05:41	8498.80	8615.00	8399.00	51934	19.9	45.0	45.0	30.0	26.2	370	371	987	249	26	27	29	45	6667	256
17/12/08	11:05:42	8538.80	8726.00	8505.00	52592	19.9	44.9	45.0	30.0	26.2	370	371	987	249	53	27	29	45	6669	256
17/12/08	11:05:43	8653.20	8937.00	8705.00	53794	19.9	44.9	45.0	30.0	26.2	370	371	987	249	53	27	29	45	6671	256
17/12/08	11:05:44	8737.40	8889.00	8660.00	53488	19.9	45.0	45.1	30.0	26.1	370	372	987	249	26	0	29	45	6673	256
17/12/08	11:05:45	8814.40	8905.00	8675.00	53546	19.9	45.0	45.1	30.0	26.1	370	372	987	249	26	0	29	45	6675	256
17/12/08	11:05:46	8858.00	8833.00	8607.00	53184	19.9	45.0	45.1	30.0	26.1	371	372	987	249	26	0	29	45	6677	256
17/12/08	11:05:47	8978.40	9328.00	9076.00	56155	19.9	45.0	45.1	30.0	26.1	370	372	987	249	26	0	29	45	6679	256
17/12/08	11:05:48	9093.60	9513.00	9251.00	57194	19.9	45.0	45.1	30.0	26.1	371	372	987	249	26	0	29	45	6681	256
17/12/08	11:05:49	9326.80	10055.00	9763.00	60395	19.9	45.0	45.0	30.0	26.1	370	372	987	249	26	27	29	45	6683	256
17/12/08	11:05:50	9660.60	10574.00	10251.00	63352	19.9	45.0	45.0	30.0	26.1	370	372	987	249	26	27	29	45	6685	256
17/12/08	11:05:51	10079.80	10929.00	10584.00	65432	19.9	45.0	45.0	30.0	26.1	371	372	987	249	26	27	29	45	6687	256
17/12/08	11:05:52	10386.20	10860.00	10520.00	65067	19.9	45.0	45.0	30.0	26.1	371	371	988	249	26	27	29	45	6689	256
17/12/08	11:05:53	10711.40	11139.00	10780.00	66701	19.9	44.9	45.0	30.1	26.1	371	371	988	249	53	27	0	45	6691	256
17/12/08	11:05:54	11082.80	11912.00	11504.00	71212	19.9	44.9	45.0	30.0	26.1	371	371	988	249	53	27	29	45	6693	256
17/12/08	11:05:55	11462.20	12471.00	12024.00	74394	19.9	45.0	45.0	30.1	26.1	371	372	988	249	26	27	0	45	6695	256
17/12/08	11:05:56	11701.40	12125.00	11701.00	72375	19.9	45.0	45.0	30.1	26.1	371	372	988	249	26	27	0	45	6697	256
17/12/08	11:05:57	11872.40	11715.00	11319.00	70080	19.9	45.0	45.0	30.1	26.1	371	371	988	249	26	27	0	45	6699	256
17/12/08	11:05:58	11939.40	11474.00	11094.00	68777	19.9	45.0	45.0	30.1	26.1	371	371	988	249	26	27	0	45	6701	256
17/12/08	11:05:59	11781.40	11122.00	10765.00	66735	19.9	45.0	45.0	30.1	26.1	371	371	988	249	26	27	0	45	6703	256
17/12/08	11:06:00	11468.40	10906.00	10563.00	65354	19.9	44.9	45.0	30.1	26.1	370	371	988	249	53	27	0	45	6705	256
17/12/08	11:06:01	11264.60	11106.00	10750.00	66449	19.9	44.9	45.0	30.1	26.1	371	371	988	249	53	27	0	45	6707	256
17/12/08	11:06:02	11118.40	10984.00	10636.00	65809	19.9	44.9	45.0	30.1	26.1	371	371	988	249	53	27	0	45	6709	256
17/12/08	11:06:03	11353.00	12647.00	12187.00	75404	19.9	45.0	45.0	30.1	26.1	371	371	988	249	26	27	0	45	6711	256
17/12/08	11:06:04	13808.60	23400.00	21876.00	135304	19.9	45.0	45.0	30.1	26.1	371	372	988	249	26	27	0	45	6713	256
17/12/08	11:06:05	18637.20	35049.00	31734.00	196277	19.9	45.0	45.0	30.1	26.1	371	371	988	249	26	27	0	45	6715	256
17/12/08	11:06:06	24019.80	38019.00	34147.00	211239	19.9	45.0	45.0	30.1	26.1	370	371	988	249	26	27	0	45	6717	256
17/12/08	11:06:07	29551.00	38640.00	34646.00	214183	19.9	45.0	45.0	30.1	26.0	370	371	988	249	26	27	0	45	6719	256
17/12/08	11:06:08	35556.80	42676.00	37854.00	233868	19.9	45.0	45.0	30.1	26.0	370	372	988	249	26	27	0	45	6721	256
17/12/08	11:06:09	39851.40	44873.00	39578.00	244515	19.9	45.0	45.0	30.1	26.0	370	371	988	249	26	27	0	45	6723	256
17/12/08	11:06:10	41667.40	44129.00	38994.00	240945	19.9	45.0	45.0	30.1	26.0	370	371	988	249	26	27	0	45	6725	256
17/12/08	11:06:11	42641.80	42891.00	38025.00	234958	19.9	45.0	45.1	30.1	26.0	370	372	988	249	26	0	0	45	6727	256
17/12/08	11:06:12	43113.20	40997.00	36529.00	225569	19.9	45.0	45.1	30.1	26.0	370	371	988	249	26	0	0	45	6729	256
17/12/08	11:06:13	42219.00	38205.00	34295.00	211775	19.9	44.9	45.1	30.0	26.1	370	371	988	249	53	0	29	45	6731	256
17/12/08	11:06:14	40268.80	35122.00	31790.00	196403	19.9	44.9	45.1	30.1	26.1	370	371	988	249	53	0	0	45	6733	256
17/12/08	11:06:15	38092.40	33247.00	30250.00	186886	19.9	45.0	45.0	30.1	26.1	370	371	988	249	26	27	0	45	6735	256
17/12/08	11:06:16	36893.40	36896.00	33238.00	205182	19.9	45.0	45.1	30.1	26.1	370	371	988	249	26	0	0	45	6737	256
17/12/08	11:06:17	37075.20	41906.00	37246.00	230149	19.9	45.0	45.0	30.0	26.1	371	371	988	249	26	27	29	45	6739	256
17/12/08	11:06:18	40116.60	59182.00	50297.00	310886	19.9	45.0	45.0	30.1	26.1	370	371	988	249	26	27	0	45	6741	256
17/12/08	11:06:19	46121.40	71110.00	58664.00	362662	19.9	45.0	45.0	30.1	26.1	370	371	988	249	26	27	0	45	6743	256
17/12/08	11:06:20	54434.60	78516.00	63617.00	393604	19.9	45.0	45.0	30.0	26.1	371	371	988	249	26	27	29	45	6745	256
17/12/08	11:06:21	62462.00	75550.00	61654.00	380776	19.9	45.0	45.0	30.0	26.1	370	371	988	249	26	27	29	45	6747	256
17/12/08	11:06:22	68131.10	64953.00	54405.00	336007	19.9	44.9	45.0	30.1	26.1	370	371	988	249	53	27	0	45	6749	256
17/12/08	11:06:23	68983.80	50398.00	43810.00	270791	19.9	44.9	45.0	30.1	26.1	370	371	988	249	53	27	0	45	6751	256
17/12/08	11:06:24	64883.80	38894.00	34851.00	215240	19.9	45.0	45.0	30.0	26.0	370	371	988	249	26	27	29	45	6753	256
17/12/08	11:06:25	56895.90	30853.00	28251.00	174538	19.9	45.0	45.0	30.0	26.0	370	371	988	249	26	27	29	45	6755	256
17/12/08	11:06:26	47258.20	26836.00	24849.00	153693	19.9	45.0	45.0	30.0	26.0	371	370	988	249	26	27	29	45	6757	256
17/12/08	11:06:27	38368.90	24774.00	23071.00	142676	19.9	45.0	45.0	30.1	26.0	371	371	989	249	26	27	0	45	6759	256
17/12/08	11:06:28	31697.80	23866.00	22281.00	137902	19.9	45.0	45.0	30.1	26.0	371	370	988	249	26	27	0	45	6761	256
17/12/08	11:06:29	27402.90	22477.00	21064.00	130011	19.9	45.0	45.0	30.0	26.0	370	371	989	249	26	27	29	45	6763	256
17/12/08	11:06:30	24703.10	20272.00	19118.00	118208	19.9	44.9	45.0	30.1	26.0	370	370	988	249	53	27	0	45	6765	256
17/12/08	11:06:31	22784.20	18228.00	17290.00	106785	19.9	44.9	45.0	30.1	26.0	370	371	988	249	53	27	0	45	6767	256
17/12/08	11:06:32	21105.10	16591.00	15810.00	98057	19.9	44.9	45.0	30.1	26.0	372	370	988	249	53	27	0	45	6769	256
17/12/08	11:06:33	19466.10	15659.00	14960.00	92486	19.9	45.0	45.0	30.1	26.0	370	371	988	248	26	27	0	45	6771	256
17/12/08	11:06:34	17891.60	14939.00	14301.00	88454	19.8	45.0	45.1	30.1	26.0	371	371	988	248	0	0	0	45	6773	256
17/12/08	11:06:35	16593.30	14827.00	14200.00	88031	19.9	45.0	45.1	30.1	26.0	371	371	988	248	26	0	0	45	6775	256
17/12/08	11:06:36	16406.10	21801.00	20470.00	126755	19.9	44.9	45.1	30.1	26.0	371	371	988	248	53	0	0	45	6778	256
17/12/08	11:06:37	18467.80	33635.00	30567.00	189399	19.9	44.9	45.1	30.1	26.0	370	371	988	248	53	0	0	45	6780	256
17/12/08	11:06:38	22997.00	43907.00	38824.00	240130	19.9	44.9	45.0	30.1	26.0	371	371	988	248	53	27	0	45	6782	256
17/12/08	11:06:39	28490.90	41630.00	37033.00	229425	19.9	45.0	45.0	30.1	26.0	371	370	988	248	26	27	0	45	6784	256
17/12/08	11:06:40	33369.30	36920.00	33256.00	205757	19.9	45.0	45.0	30.1	26.0	370	371	988	248	26	27	0	45	6786	256
17/12/08	11:06:41	36424.70	30262.00	27758.00	171406	20.0	45.0	45.0	30.1	26.0	371	371	988	248	53	54	29	45	6788	256
17/12/08	11:06:42	36444.70	25374.00	23589.00	145926	20.0	45.0	45.0	30.1	26.0	370	371	988	248	53	54	29	45	6790	256
17/12/08	11:06:43	33392.70	21648.00	20336.00	125799	20.0	45.0	45.0	30.1	26.0	371	370	989	248	53	54	29	45	6792	256
17/12/08	11:06:44	28950.20	19464.00	18398.00	113831	20.0	45.0	45.0	30.1	26.0	371	371	989	248	53	54	29	45	6794	256
17/12/08	11:06:45	24833.50	17919.00	17009.00	105223	20.0	45.0	45.0	30.1	26.0	370	371	989	248	53	54	29	45	6796	256
17/12/08	11:06:46	21591.80	16846.00	16041.00	99008	20.0	45.1	45.0	30.1	26.0	370	371	989	248	26	54	29	45	6798	256
17/12/08	11:06:47	19281.20	15684.00	14982.00	92505	20.0	45.1	45.0	30.1	26.0	370	371	988	248	26	54	29	45	6800	256
17/12/08	11:06:48	17624.70	14773.00	14150.00	87490	20.0	45.1	45.1	30.1	26.0	370	371	989	248	26	27	29	45	6802	256
17/12/08	11:06:49	16391.60	14008.00	13447.00	83040	20.1	45.1	45.1	30.1	26.0	369	372	989	248	53	54	58	45	6804	256
17/12/08	11:06:50	15385.30	13312.00	12804.00	78809	20.1	45.1	45.1	30.1	26.1	369	372	988	248	53	54	58	45	6806	256
17/12/08	11:06:51	14502.90	12629.00	12171.00	74906	20.1	45.1	45.1	30.1	26.1	368	373	988	248	53	54	58	45	6808	256
17/12/08	11:06:52	13741.20	12284.00	11850.00	72823	20.1	45.1	45.1	30.1	26.1	368	373	988	248	53	54	58	45	6810	256
17/12/08	11:06:53	13122.30	11984.00	11572.00	70925	20.1	45.1	45.1	30.1	26.1	367	374	988	248	53	54	58	43	6812	256
17/12/08	11:06:54	12656.20	12136.00	11712.00	72140	20.1	45.2	45.2	30.1	26.1	372	368	988	248	26	27	58	43	6814	256
17/12/08	11:06:55	12385.50	12477.00	12029.00	75102	20.1	45.2	45.2	30.1	26.1	375	366	988	248	26	27	58	45	6816	256
17/12/08	11:06:56	12297.10	12580.00	12125.00	75407	20.1	45.2	45.2	30.2	26.1	370	372	988	248	26	27	29	45	6818	256
17/12/08	11:06:57	12258.90	11951.00	11540.00	70906	20.1	45.2	45.2	30.2	26.1	368	373	988	248	26	27	29	45	6820	256
17/12/08	11:06:58	12162.50	11353.00	10982.00	67476	20.1	45.2	45.2	30.2	26.1	369	372	988	248	26	27	29	45	6822	256
17/12/08	11:06:59	11941.70	10559.00	10236.00	63018	20.1	45.2	45.2	30.2	26.1	369	372	988	248	26	27	29	45	6824	256
17/12/08	11:07:00	11513.80	9775.00	9499.00	58536	20.1	45.1	45.2	30.2	26.1	369	372	989	248	53	27	29	45	6826	256
17/12/08	11:07:01	10937.90	9523.00	9260.00	56971	20.1	45.1	45.2	30.3	26.1	368	373	989	248	53	27	0	45	6828	256
17/12/08	11:07:02	10393.30	9562.00	9298.00	57280	20.1	45.1	45.2	30.3	26.1	370	372	989	248	53	27	0	45	6830	256
17/12/08	11:07:03	10031.70	10126.00	9830.00	60605	20.1	45.2	45.2	30.3	26.1	369	372	989	248	26	27	0	45	6832	256
17/12/08	11:07:04	9908.50	10554.00	10232.00	63074	20.1	45.2	45.3	30.3	26.1	371	371	989	248	26	0	0	45	6834	256
17/12/08	11:07:05	10026.40	10959.00	10612.00	65703	20.1	45.2	45.3	30.3	26.1	370	371	989	248	26	0	0	45	6836	256
17/12/08	11:07:06	10644.20	14517.00	13915.00	85871	20.1	45.2	45.3	30.4	26.1	370	371	988	248	26	0	0	45	6838	256
17/12/08	11:07:08	12424.30	22369.00	20970.00	129721	20.1	45.2	45.3	30.4	26.0	369	371	988	248	26	0	0	45	6840	256
17/12/08	11:07:09	15642.90	29505.00	27121.00	167830	20.1	45.2	45.3	30.4	26.0	372	371	988	248	26	0	0	45	6842	256
17/12/08	11:07:10	19968.80	34434.00	31225.00	192972	20.1	45.1	45.3	30.4	26.0	371	370	989	248	53	0	0	45	6844	256
17/12/08	11:07:11	25082.90	38220.00	34310.00	212279	20.1	45.1	45.2	30.4	26.0	370	371	988	248	53	27	0	45	6846	256
17/12/08	11:07:12	30337.90	39806.00	35584.00	219734	20.1	45.2	45.2	30.4	26.1	369	371	988	248	26	27	0	45	6848	256
17/12/08	11:07:13	34286.10	36562.00	32966.00	203435	20.1	45.2	45.2	30.4	26.1	370	371	988	248	26	27	0	45	6850	256
17/12/08	11:07:14	35545.20	27903.00	25760.00	158966	20.2	45.2	45.2	30.4	26.1	369	371	988	249	53	54	0	45	6852	256
17/12/08	11:07:15	34206.20	22646.00	21213.00	130784	20.2	45.2	45.2	30.4	26.1	369	372	988	249	53	54	0	45	6854	256
17/12/08	11:07:16	31530.90	23255.00	21749.00	133650	20.2	45.2	45.2	30.4	26.1	368	372	989	249	53	54	0	45	6856	256
17/12/08	11:07:17	29299.90	32461.00	29594.00	182273	20.2	45.2	45.2	30.4	26.1	370	372	988	249	53	54	0	45	6858	256
17/12/08	11:07:18	28791.70	38825.00	34797.00	214665	20.1	45.2	45.2	30.4	26.1	369	372	988	249	26	27	0	45	6860	256
17/12/08	11:07:19	30507.70	42800.00	37955.00	233693	20.1	45.2	45.2	30.4	26.1	370	371	988	249	26	27	0	45	6862	256
17/12/08	11:07:20	34624.80	48920.00	42693.00	263292	20.1	45.2	45.2	30.4	26.1	369	372	988	249	26	27	0	45	6864	256
17/12/08	11:07:21	39844.10	49174.00	42885.00	264217	20.1	45.2	45.2	30.4	26.1	369	372	988	249	26	27	0	45	6866	256
17/12/08	11:07:22	42931.90	43297.00	38346.00	235714	20.1	45.2	45.2	30.4	26.1	368	372	988	249	26	27	0	45	6868	256
17/12/08	11:07:23	43035.10	36159.00	32642.00	200651	20.1	45.2	45.3	30.4	26.1	368	372	988	249	26	0	0	45	6870	256
17/12/08	11:07:24	40968.20	30478.00	27937.00	171870	20.1	45.2	45.3	30.4	26.1	369	372	988	249	26	0	0	45	6872	256
17/12/08	11:07:25	37521.20	28625.00	26373.00	162194	20.0	45.2	45.3	30.3	26.1	368	373	988	249	0	0	0	45	6874	256
17/12/08	11:07:26	33775.00	30316.00	27802.00	171014	20.0	45.2	45.3	30.3	26.1	369	372	988	249	0	0	0	45	6876	256
17/12/08	11:07:27	31395.00	31397.00	28710.00	176797	20.0	45.2	45.3	30.3	26.1	369	372	988	249	0	0	0	45	6878	256
17/12/08	11:07:28	29717.00	27769.00	25646.00	158010	20.0	45.1	45.3	30.3	26.1	369	372	988	249	26	0	0	45	6880	256
17/12/08	11:07:29	28941.40	26600.00	24644.00	151837	20.0	45.1	45.3	30.3	26.1	369	372	988	249	26	0	0	45	6882	256
17/12/08	11:07:30	29031.40	29075.00	26756.00	164712	20.0	45.1	45.3	30.3	26.1	369	372	988	249	26	0	0	45	6884	256
17/12/08	11:07:31	29515.20	32735.00	29824.00	183777	20.0	45.1	45.2	30.3	26.1	370	372	988	249	26	0	0	45	6886	256
17/12/08	11:07:32	30016.80	33905.00	30794.00	189939	20.0	45.1	45.2	30.3	26.1	370	372	988	249	26	0	0	45	6888	256
17/12/08	11:07:33	31097.00	33170.00	30186.00	186250	20.0	45.1	45.2	30.2	26.1	370	372	988	249	26	0	0	45	6890	256
17/12/08	11:07:34	32219.00	32210.00	29389.00	181185	20.0	45.1	45.2	30.3	26.1	369	372	988	249	26	0	0	45	6892	256
17/12/08	11:07:35	32725.20	31606.00	28882.00	177974	20.0	45.1	45.2	30.3	26.2	369	371	988	249	26	0	0	45	6894	256
17/12/08	11:07:36	32619.80	32208.00	29386.00	181140	20.0	45.0	45.2	30.3	26.2	369	371	988	249	53	0	0	45	6896	256
17/12/08	11:07:37	32518.80	33400.00	30377.00	187245	20.0	45.0	45.2	30.3	26.2	369	371	988	249	53	0	0	45	6898	256
17/12/08	11:07:38	32675.60	33954.00	30833.00	189905	20.0	45.1	45.2	30.3	26.2	369	371	988	249	26	0	0	45	6900	256
